Follower	Followee	Weight
14454	16237	1.0
14454	7121	1.0
2176	768	1.0
2176	4258	1.0
12011	21114	1.0
12011	19768	1.0
25303	25302	1.0
25303	25317	1.0
25303	25299	1.0
25303	25305	1.0
25303	25313	1.0
20865	6308	1.0
8970	15185	1.0
8970	20220	1.0
8970	910	1.0
8970	12501	1.0
26292	203	1.0
16840	18011	1.0
12012	6753	1.0
2177	10319	1.0
23481	1249	1.0
22015	25253	1.0
22015	24352	1.0
18653	7787	1.0
18653	4415	1.0
2178	3482	1.0
16841	19234	1.0
16841	16996	1.0
9206	4125	1.0
9206	3549	1.0
9206	15724	1.0
9206	8511	1.0
9206	2583	1.0
9206	21388	1.0
9206	20210	1.0
9206	2118	1.0
9206	9959	1.0
8971	1249	1.0
8971	10988	1.0
8971	3946	1.0
8971	13092	1.0
8972	11701	1.0
8972	2232	1.0
25304	25302	1.0
25304	25303	1.0
22559	21481	1.0
2179	2709	1.0
3688	11685	1.0
3688	2345	1.0
3688	2778	1.0
3688	12190	1.0
5396	531	1.0
24903	2039	1.0
2181	2062	1.0
25306	25302	1.0
25306	25303	1.0
18654	1249	1.0
12013	10504	1.0
12014	10955	1.0
12014	20554	1.0
12014	1249	1.0
12014	5496	1.0
12014	4373	1.0
12014	4942	1.0
12014	11138	1.0
20870	9664	1.0
20870	4943	1.0
20870	10982	1.0
20870	10664	1.0
20870	2754	1.0
20870	15121	1.0
20870	12744	1.0
20870	1654	1.0
18655	12060	1.0
2183	8869	1.0
2183	8190	1.0
2183	1249	1.0
2183	4599	1.0
2183	15576	1.0
2183	11386	1.0
2183	853	1.0
2183	11827	1.0
24705	23889	1.0
25393	24930	1.0
25393	23416	1.0
2184	2926	1.0
2184	19223	1.0
11760	12563	1.0
25307	25303	1.0
25308	25303	1.0
2185	5187	1.0
8973	11778	1.0
12015	6167	1.0
8974	21242	1.0
8974	289	1.0
8974	11212	1.0
16843	26	1.0
16843	1527	1.0
16843	5884	1.0
8975	1452	1.0
8975	6085	1.0
8975	19638	1.0
8975	7657	1.0
8975	11186	1.0
18207	19423	1.0
11211	15122	1.0
11211	1363	1.0
11211	20089	1.0
11211	8536	1.0
8976	16102	1.0
14456	296	1.0
5398	1249	1.0
5398	8326	1.0
5398	6637	1.0
23874	10342	1.0
23874	19607	1.0
23874	7019	1.0
23874	14987	1.0
23874	6152	1.0
23874	14795	1.0
23874	13238	1.0
20960	6498	1.0
5399	1998	1.0
5399	1841	1.0
16846	10939	1.0
8978	7403	1.0
8978	3959	1.0
24533	23735	1.0
24533	22920	1.0
12017	1249	1.0
5400	6498	1.0
5400	593	1.0
5400	3063	1.0
25309	25326	1.0
8979	10586	1.0
4617	1609	1.0
4617	14147	1.0
4617	17911	1.0
4617	6961	1.0
18656	17979	1.0
18656	10308	1.0
2186	707	1.0
2186	16002	1.0
2186	16177	1.0
18657	1393	1.0
18657	1600	1.0
18657	19405	1.0
18657	3763	1.0
18657	7908	1.0
18657	20146	1.0
8980	15547	1.0
8980	5395	1.0
8980	3905	1.0
8980	18987	1.0
2187	11104	1.0
12018	5779	1.0
12018	6247	1.0
12018	1249	1.0
12018	4078	1.0
12018	3063	1.0
12018	2039	1.0
14457	5507	1.0
16849	3484	1.0
13293	8180	1.0
13293	1475	1.0
13293	4180	1.0
13293	19800	1.0
13293	15798	1.0
13293	16569	1.0
13293	10877	1.0
13293	3811	1.0
13293	4939	1.0
13293	12588	1.0
13293	13318	1.0
13293	14663	1.0
13293	2803	1.0
13293	5861	1.0
13293	5382	1.0
13293	2039	1.0
13293	1249	1.0
13293	14852	1.0
13293	10834	1.0
13293	969	1.0
13293	4671	1.0
13293	6769	1.0
13293	11079	1.0
13293	12885	1.0
13293	10633	1.0
13293	8040	1.0
13293	5790	1.0
13293	16080	1.0
13293	16749	1.0
13293	10935	1.0
13293	7289	1.0
13293	12501	1.0
13293	3674	1.0
13293	19678	1.0
13293	7109	1.0
21489	3063	1.0
14459	5280	1.0
14459	17477	1.0
14460	8879	1.0
2188	5933	1.0
2188	1249	1.0
2188	2039	1.0
2188	448	1.0
2188	601	1.0
2189	21029	1.0
22195	22289	1.0
5402	18916	1.0
5402	11595	1.0
5402	17134	1.0
22047	24088	1.0
8982	6514	1.0
8982	15258	1.0
8982	1249	1.0
3084	317	1.0
16850	19082	1.0
16850	1832	1.0
5403	14636	1.0
5403	8536	1.0
5403	17549	1.0
5403	2003	1.0
5403	7085	1.0
5403	2827	1.0
5403	24590	1.0
5403	16730	1.0
5403	1535	1.0
5403	2070	1.0
5403	21657	1.0
5403	11143	1.0
5403	21186	1.0
5403	7470	1.0
5403	2962	1.0
5403	18190	1.0
5403	16088	1.0
5403	5884	1.0
5403	1113	1.0
5403	13826	1.0
5403	13541	1.0
5403	10825	1.0
5403	25886	1.0
5403	4692	1.0
5403	23860	1.0
5403	24935	1.0
5403	12673	1.0
5403	2301	1.0
5403	1384	1.0
5403	497	1.0
5403	579	1.0
5403	13340	1.0
5403	9314	1.0
5403	2039	1.0
5403	6681	1.0
5403	321	1.0
12022	1249	1.0
12022	3577	1.0
21673	23111	1.0
8983	5791	1.0
8983	523	1.0
8983	19356	1.0
8983	2062	1.0
8983	15920	1.0
12023	2055	1.0
12023	14316	1.0
12024	9598	1.0
12024	8657	1.0
12024	6456	1.0
12024	4020	1.0
12024	10449	1.0
12024	17326	1.0
2191	6954	1.0
8984	5557	1.0
25311	25326	1.0
25311	25314	1.0
25311	25317	1.0
25311	25299	1.0
8985	7795	1.0
8985	3112	1.0
25312	25326	1.0
25312	25317	1.0
25312	25299	1.0
25312	25314	1.0
14551	1319	1.0
14551	1249	1.0
14551	2282	1.0
14551	7184	1.0
14551	4227	1.0
14461	14350	1.0
14461	11307	1.0
14461	20325	1.0
14461	15114	1.0
22424	25042	1.0
22424	17322	1.0
22424	22146	1.0
24398	24395	1.0
5404	9591	1.0
1083	18636	1.0
1083	15585	1.0
8988	10554	1.0
8988	21297	1.0
8988	7213	1.0
8988	8761	1.0
8988	11329	1.0
8988	5244	1.0
8988	10722	1.0
8988	9136	1.0
8988	7940	1.0
8988	7824	1.0
12025	15102	1.0
12025	13767	1.0
12025	5590	1.0
12025	3968	1.0
12025	5272	1.0
25313	25317	1.0
25313	25314	1.0
25314	25317	1.0
12026	10603	1.0
12026	4599	1.0
25315	25317	1.0
25315	25314	1.0
20823	18127	1.0
20823	20446	1.0
19848	18262	1.0
19848	17378	1.0
19848	17367	1.0
25316	25317	1.0
25316	25314	1.0
8989	18202	1.0
18659	1424	1.0
18659	20489	1.0
8990	1322	1.0
8990	3484	1.0
8990	3434	1.0
8990	12744	1.0
8990	2137	1.0
8990	18291	1.0
8990	5463	1.0
8990	10955	1.0
8990	2283	1.0
8990	2039	1.0
8990	1249	1.0
8990	3416	1.0
8990	592	1.0
8990	16698	1.0
8990	9255	1.0
18660	15833	1.0
18660	3736	1.0
18660	6545	1.0
25317	25314	1.0
25317	25320	1.0
8991	10941	1.0
7561	10955	1.0
7561	301	1.0
7561	6247	1.0
7561	2783	1.0
7561	13864	1.0
25318	25317	1.0
25318	25314	1.0
25318	25320	1.0
8992	7876	1.0
8992	4942	1.0
8992	7470	1.0
8992	2327	1.0
8992	2039	1.0
8992	1249	1.0
8992	5634	1.0
8992	7630	1.0
8992	7218	1.0
12027	11555	1.0
12027	9126	1.0
156	1249	1.0
156	4369	1.0
156	2197	1.0
8602	1052	1.0
8602	882	1.0
8602	12605	1.0
14408	12399	1.0
18661	5253	1.0
18661	23873	1.0
18661	9025	1.0
18661	14149	1.0
18661	12744	1.0
18661	23776	1.0
25319	25318	1.0
25319	25314	1.0
25319	25320	1.0
8994	12158	1.0
8994	8666	1.0
8994	8910	1.0
8994	1838	1.0
8995	9843	1.0
8995	3192	1.0
8995	373	1.0
8995	11915	1.0
8995	9586	1.0
8995	9173	1.0
2192	16285	1.0
2192	11523	1.0
2192	11584	1.0
23443	22936	1.0
16851	23341	1.0
16851	10885	1.0
16851	15837	1.0
16851	12036	1.0
16851	17622	1.0
16851	15182	1.0
24135	20400	1.0
16852	16969	1.0
5406	13005	1.0
5406	1560	1.0
5406	16419	1.0
5406	19861	1.0
5406	17662	1.0
5406	14292	1.0
5406	1340	1.0
5406	17202	1.0
5406	19503	1.0
25791	25792	1.0
25791	25080	1.0
25791	25793	1.0
25791	25794	1.0
25791	25017	1.0
25320	25318	1.0
25320	25314	1.0
25321	25366	1.0
2193	6022	1.0
5407	1609	1.0
5407	2574	1.0
5407	3811	1.0
5407	9921	1.0
5407	16943	1.0
5407	13531	1.0
5407	13281	1.0
25322	22806	1.0
25322	25366	1.0
8997	10853	1.0
22091	2039	1.0
13295	20118	1.0
13295	16508	1.0
25325	25321	1.0
25325	25334	1.0
25325	25345	1.0
25325	25366	1.0
25325	25335	1.0
25325	25342	1.0
25325	25362	1.0
25325	25353	1.0
6499	4520	1.0
6499	5707	1.0
14465	14266	1.0
25327	25334	1.0
25327	25321	1.0
25327	25366	1.0
25327	25335	1.0
25327	25342	1.0
25327	25362	1.0
25327	22806	1.0
25327	25353	1.0
25327	25345	1.0
25328	25321	1.0
25328	25334	1.0
25328	25345	1.0
25328	25366	1.0
25328	25335	1.0
25328	25342	1.0
25328	25362	1.0
25328	25353	1.0
4812	26	1.0
4812	10416	1.0
4812	225	1.0
25329	25321	1.0
25329	25334	1.0
25329	25345	1.0
25329	25366	1.0
25329	25335	1.0
25329	25342	1.0
25329	25362	1.0
25329	25353	1.0
20060	1249	1.0
20060	8291	1.0
25253	22015	1.0
22296	23082	1.0
22296	22778	1.0
22296	12256	1.0
3028	1249	1.0
14466	4599	1.0
25331	25321	1.0
25331	25334	1.0
25331	25341	1.0
25331	25345	1.0
25331	25366	1.0
25331	25335	1.0
25331	25342	1.0
25331	25362	1.0
25331	25353	1.0
22297	24209	1.0
22240	1827	1.0
25332	25306	1.0
25332	25330	1.0
25332	25318	1.0
25332	25301	1.0
25333	25334	1.0
25333	25321	1.0
25333	25341	1.0
25333	25335	1.0
25333	25342	1.0
25333	25362	1.0
25333	22806	1.0
25333	25353	1.0
25333	25345	1.0
14467	15022	1.0
14467	9586	1.0
14467	16421	1.0
14467	19305	1.0
14467	14323	1.0
25334	25341	1.0
25334	25335	1.0
25334	25342	1.0
25334	25362	1.0
25334	25353	1.0
25334	25345	1.0
25334	22806	1.0
14468	4674	1.0
14468	10332	1.0
25335	25334	1.0
25335	25341	1.0
25335	25345	1.0
25335	25342	1.0
25335	25362	1.0
25335	25353	1.0
20815	10040	1.0
20815	13272	1.0
20815	8474	1.0
20815	15758	1.0
15468	3747	1.0
15468	6024	1.0
18662	1767	1.0
12029	8469	1.0
25336	25334	1.0
25336	25341	1.0
25336	25345	1.0
25336	25335	1.0
25336	25342	1.0
25336	25362	1.0
25336	25353	1.0
6670	8052	1.0
6670	5183	1.0
26391	7355	1.0
12030	8560	1.0
12030	14015	1.0
12030	15977	1.0
12030	7244	1.0
12030	26	1.0
12030	11551	1.0
12030	4738	1.0
12030	6959	1.0
12030	10064	1.0
13296	1249	1.0
13296	8015	1.0
13296	8412	1.0
19926	1249	1.0
19926	12651	1.0
19926	18616	1.0
23921	19953	1.0
25337	25334	1.0
25337	25341	1.0
25337	25345	1.0
25337	25335	1.0
25337	25353	1.0
5411	13978	1.0
5411	18281	1.0
5411	15266	1.0
5411	12306	1.0
5411	16470	1.0
5411	16073	1.0
14470	4411	1.0
14470	3901	1.0
14470	836	1.0
14470	1249	1.0
14470	17672	1.0
14470	4303	1.0
14470	8095	1.0
14470	718	1.0
14470	4109	1.0
14470	8586	1.0
14470	1082	1.0
14470	17912	1.0
14470	13570	1.0
14470	1399	1.0
14470	2686	1.0
14470	17318	1.0
14470	12172	1.0
14470	13884	1.0
5412	6022	1.0
14472	19690	1.0
2196	3700	1.0
2196	10939	1.0
2196	20289	1.0
2196	5985	1.0
2196	5943	1.0
12032	16987	1.0
12032	5639	1.0
12469	12077	1.0
12469	1640	1.0
14474	5272	1.0
14474	11832	1.0
8999	7428	1.0
8999	19987	1.0
5413	3856	1.0
7880	6570	1.0
7880	7833	1.0
7880	6839	1.0
22361	5884	1.0
22361	24166	1.0
12033	8327	1.0
12033	3393	1.0
9000	4560	1.0
9000	4035	1.0
9000	7470	1.0
9000	11672	1.0
9000	10021	1.0
9739	1347	1.0
23768	21308	1.0
2356	6498	1.0
5414	3796	1.0
9001	11469	1.0
19728	10603	1.0
25338	25348	1.0
25338	25365	1.0
25338	25349	1.0
25338	25363	1.0
25338	25341	1.0
2199	1249	1.0
16854	19653	1.0
16854	2317	1.0
16854	16389	1.0
16854	12028	1.0
16854	21127	1.0
16854	4782	1.0
16854	14682	1.0
16854	20665	1.0
12034	11176	1.0
12034	713	1.0
12034	13055	1.0
12034	6177	1.0
12034	10633	1.0
12034	5237	1.0
14475	17739	1.0
14475	13992	1.0
14475	15599	1.0
15432	18548	1.0
9002	23082	1.0
25339	25348	1.0
25339	25365	1.0
25339	25349	1.0
25339	25363	1.0
18664	1762	1.0
18664	7719	1.0
18664	22171	1.0
9003	1249	1.0
9003	12426	1.0
25341	25348	1.0
25341	25365	1.0
25341	25349	1.0
25341	25363	1.0
2200	13390	1.0
2200	6363	1.0
2200	2450	1.0
2200	10895	1.0
2200	1995	1.0
3634	7368	1.0
25342	25348	1.0
25342	25365	1.0
25342	25349	1.0
25342	25363	1.0
2201	15601	1.0
16856	6800	1.0
16856	1042	1.0
22049	24853	1.0
10215	16610	1.0
10215	11010	1.0
10215	1110	1.0
10215	19575	1.0
10215	17835	1.0
10215	9298	1.0
24510	19799	1.0
5536	1249	1.0
5536	2737	1.0
5536	8778	1.0
5536	11453	1.0
12036	1161	1.0
12036	3538	1.0
12036	17741	1.0
12036	4503	1.0
12036	824	1.0
12036	14659	1.0
12036	1486	1.0
12036	3452	1.0
12036	16851	1.0
12036	11961	1.0
12036	14458	1.0
12036	2857	1.0
12036	12744	1.0
9005	11283	1.0
9005	7501	1.0
9005	4329	1.0
20488	20951	1.0
11455	6090	1.0
11455	17997	1.0
21721	10955	1.0
5416	5978	1.0
5416	1249	1.0
5416	14522	1.0
5416	26415	1.0
10285	4771	1.0
10285	15485	1.0
9006	1185	1.0
9006	10935	1.0
9006	10605	1.0
2204	14374	1.0
2204	1107	1.0
25343	25348	1.0
25343	25360	1.0
25343	25337	1.0
25343	25363	1.0
25343	25355	1.0
25343	25325	1.0
22425	1249	1.0
2205	9764	1.0
16857	11337	1.0
16857	2039	1.0
16857	15620	1.0
16857	16004	1.0
19696	20214	1.0
18668	14939	1.0
18669	12156	1.0
18669	16796	1.0
18669	1249	1.0
2358	1082	1.0
19359	1249	1.0
19359	4565	1.0
25344	25348	1.0
25344	25360	1.0
25344	25363	1.0
25344	25337	1.0
25344	25355	1.0
25344	25325	1.0
2206	1249	1.0
2206	15649	1.0
2207	14497	1.0
2207	12462	1.0
2207	19842	1.0
2207	9479	1.0
2207	84	1.0
2207	15787	1.0
2207	16291	1.0
2207	9898	1.0
2207	14707	1.0
2207	5765	1.0
2207	4646	1.0
2207	12272	1.0
2207	1384	1.0
2207	13065	1.0
2207	18224	1.0
2207	20158	1.0
2207	4980	1.0
2207	7294	1.0
2208	2039	1.0
2208	16238	1.0
2209	305	1.0
2209	20166	1.0
2209	14965	1.0
16858	11090	1.0
16858	4479	1.0
16858	4613	1.0
14193	3191	1.0
21556	1249	1.0
21622	1249	1.0
21622	20957	1.0
21622	11129	1.0
21622	18605	1.0
21622	10955	1.0
21622	11778	1.0
21622	11104	1.0
25345	25357	1.0
25345	25360	1.0
25345	25363	1.0
25345	25337	1.0
25345	25355	1.0
25345	25325	1.0
2210	17821	1.0
2210	15528	1.0
2210	12692	1.0
2210	7827	1.0
2210	1249	1.0
2210	8353	1.0
2210	6637	1.0
2210	3374	1.0
14478	7510	1.0
12037	8334	1.0
12037	10337	1.0
16859	13367	1.0
21354	8593	1.0
21354	20726	1.0
21354	4270	1.0
25346	25357	1.0
25346	25355	1.0
25346	25360	1.0
25346	25363	1.0
25346	25337	1.0
25346	25325	1.0
25929	1249	1.0
16860	3542	1.0
16860	15230	1.0
16860	15587	1.0
16860	9320	1.0
16860	1927	1.0
16860	17724	1.0
16860	10208	1.0
16860	15001	1.0
16860	19254	1.0
16860	19243	1.0
16860	443	1.0
16860	17323	1.0
16860	4261	1.0
16860	19014	1.0
16860	8738	1.0
16860	4248	1.0
16860	10593	1.0
16860	5031	1.0
16860	3928	1.0
16860	12910	1.0
16860	16523	1.0
16860	15975	1.0
16860	19773	1.0
16860	11026	1.0
16860	3421	1.0
16860	12539	1.0
16860	8844	1.0
16860	3562	1.0
16860	2528	1.0
16860	17990	1.0
16860	13445	1.0
16860	16372	1.0
16860	9841	1.0
16860	11389	1.0
16860	15347	1.0
16860	11790	1.0
16860	3609	1.0
16860	17459	1.0
16860	6659	1.0
16860	12315	1.0
16860	12300	1.0
16860	8811	1.0
16860	1448	1.0
16860	20026	1.0
16860	13993	1.0
16860	14183	1.0
16860	16116	1.0
16860	15563	1.0
16860	8247	1.0
16860	6720	1.0
16860	8481	1.0
16860	19143	1.0
16860	17949	1.0
16860	4972	1.0
3031	16759	1.0
3031	17041	1.0
2211	4879	1.0
2211	9060	1.0
9009	8106	1.0
9009	4585	1.0
9009	9282	1.0
1758	5354	1.0
2212	3271	1.0
2212	2157	1.0
2212	1261	1.0
25347	25357	1.0
25347	25360	1.0
25347	25337	1.0
25347	25350	1.0
25347	25355	1.0
25347	25338	1.0
25347	25358	1.0
25347	25325	1.0
25347	22806	1.0
22299	20513	1.0
22299	22711	1.0
25348	25357	1.0
25348	25360	1.0
25348	25337	1.0
25348	25350	1.0
25348	25338	1.0
25348	25355	1.0
25348	25358	1.0
25348	25325	1.0
2213	9851	1.0
2213	2775	1.0
2213	18419	1.0
5417	1495	1.0
20797	19575	1.0
15542	14134	1.0
15542	9532	1.0
15542	13651	1.0
12041	15693	1.0
12042	10332	1.0
21970	19763	1.0
21970	2039	1.0
21970	10955	1.0
21970	7996	1.0
21970	2190	1.0
21970	10603	1.0
21970	6022	1.0
16861	3619	1.0
18670	11764	1.0
18670	953	1.0
18670	8243	1.0
18670	5831	1.0
18670	9591	1.0
18670	4867	1.0
24917	24209	1.0
9011	18453	1.0
9011	3705	1.0
9011	300	1.0
9011	14550	1.0
9011	15694	1.0
9011	14742	1.0
9011	12744	1.0
9011	3754	1.0
9011	902	1.0
23551	17004	1.0
23551	2039	1.0
21054	5040	1.0
2215	2503	1.0
2216	1249	1.0
2216	15766	1.0
9013	6980	1.0
9013	17118	1.0
9013	19932	1.0
9014	20149	1.0
2217	1249	1.0
2217	5410	1.0
2218	7225	1.0
2218	8189	1.0
2218	643	1.0
2218	7436	1.0
14479	4026	1.0
14479	19300	1.0
14479	19324	1.0
25349	25357	1.0
25349	25360	1.0
25349	25337	1.0
25349	25350	1.0
25349	25338	1.0
25349	25355	1.0
25349	25358	1.0
25349	25325	1.0
25349	22806	1.0
2359	2018	1.0
2359	13017	1.0
2359	12651	1.0
2359	20934	1.0
2359	20305	1.0
2359	6147	1.0
2359	6014	1.0
2359	6584	1.0
2359	301	1.0
2359	22146	1.0
25350	25357	1.0
25350	25360	1.0
25350	25337	1.0
25350	25340	1.0
25350	25338	1.0
25350	25355	1.0
25350	25358	1.0
25350	25325	1.0
12045	17980	1.0
12045	2799	1.0
12045	11843	1.0
9016	16750	1.0
21338	8015	1.0
16862	8655	1.0
16862	3371	1.0
14232	6468	1.0
14232	2895	1.0
6506	2376	1.0
6506	18809	1.0
6506	11560	1.0
6506	11285	1.0
6506	6122	1.0
6506	228	1.0
6506	4406	1.0
22300	2039	1.0
22300	10179	1.0
16863	4536	1.0
17746	14316	1.0
17746	14325	1.0
17746	3058	1.0
17746	7578	1.0
17746	19626	1.0
17746	17605	1.0
17746	11302	1.0
17746	18104	1.0
14480	19733	1.0
2221	6247	1.0
2221	7689	1.0
2221	4942	1.0
2221	2634	1.0
22854	19799	1.0
22854	2737	1.0
25738	25691	1.0
25738	25721	1.0
25738	25717	1.0
14481	301	1.0
21623	2039	1.0
21623	15304	1.0
21623	11915	1.0
14482	10160	1.0
2361	3903	1.0
2361	1481	1.0
9018	5297	1.0
9018	13200	1.0
16864	7100	1.0
9019	4374	1.0
16866	11898	1.0
16866	2737	1.0
16866	15805	1.0
12048	3970	1.0
13781	5033	1.0
13781	13414	1.0
13781	11843	1.0
2223	5395	1.0
2223	9345	1.0
2223	19194	1.0
2223	15096	1.0
2223	17589	1.0
2223	593	1.0
2224	23232	1.0
2224	4599	1.0
2224	18883	1.0
23754	22146	1.0
23754	2737	1.0
23754	22946	1.0
23754	20886	1.0
23754	23211	1.0
5418	12959	1.0
24827	24874	1.0
24827	25702	1.0
24827	25288	1.0
24827	24950	1.0
24827	25757	1.0
24827	25001	1.0
24827	24873	1.0
24827	25821	1.0
24827	25399	1.0
24827	25762	1.0
24827	25703	1.0
21533	1249	1.0
16867	1249	1.0
16867	7355	1.0
16867	4179	1.0
2362	17868	1.0
2362	12216	1.0
2362	260	1.0
14483	25042	1.0
14483	9097	1.0
14483	5861	1.0
17268	22987	1.0
17268	17367	1.0
14484	2037	1.0
14484	18252	1.0
14485	7231	1.0
12050	20382	1.0
12050	9862	1.0
12050	7546	1.0
12050	1553	1.0
12051	3893	1.0
12052	11778	1.0
12052	9803	1.0
12880	1592	1.0
12880	8015	1.0
19202	18307	1.0
15434	17005	1.0
15434	6994	1.0
15434	8329	1.0
25353	25344	1.0
25353	25361	1.0
25353	25347	1.0
25353	25339	1.0
25353	25350	1.0
25353	25328	1.0
25353	25340	1.0
25353	25356	1.0
25353	25359	1.0
25353	25331	1.0
25353	25343	1.0
6295	19067	1.0
12054	6247	1.0
12054	7333	1.0
12054	7922	1.0
12054	8953	1.0
23676	22487	1.0
23676	22334	1.0
25793	25792	1.0
25793	25791	1.0
25793	25080	1.0
25793	25794	1.0
25793	25017	1.0
12055	12047	1.0
2225	22130	1.0
2225	18388	1.0
2225	7684	1.0
2225	9591	1.0
2225	10325	1.0
7061	1136	1.0
7061	7481	1.0
7061	4804	1.0
7061	3886	1.0
7061	11229	1.0
16869	6052	1.0
16869	13929	1.0
16869	7714	1.0
16869	1335	1.0
20253	19651	1.0
25354	25361	1.0
25354	25347	1.0
25354	25339	1.0
25354	25328	1.0
25354	25356	1.0
25354	25359	1.0
25354	25331	1.0
25354	25343	1.0
25354	25336	1.0
18673	9888	1.0
5422	14620	1.0
5422	26019	1.0
5422	18400	1.0
5422	22572	1.0
5422	13892	1.0
5422	14141	1.0
5422	1553	1.0
5422	11778	1.0
5422	1040	1.0
23922	16536	1.0
25355	25339	1.0
25355	25328	1.0
25355	25359	1.0
25355	25331	1.0
25355	25343	1.0
25355	25346	1.0
25355	25336	1.0
5391	8015	1.0
2226	2117	1.0
2226	5780	1.0
2226	20633	1.0
2226	12254	1.0
2227	26302	1.0
2227	7846	1.0
2227	23306	1.0
2227	26494	1.0
2227	12939	1.0
2227	6453	1.0
26381	6247	1.0
26381	2737	1.0
26381	22146	1.0
26381	10817	1.0
26381	21454	1.0
26381	6826	1.0
26381	19529	1.0
26381	23588	1.0
26381	8481	1.0
24399	25079	1.0
24399	25081	1.0
24399	25697	1.0
24399	25699	1.0
24399	25701	1.0
24399	24410	1.0
24399	24433	1.0
24399	24356	1.0
24399	23150	1.0
24399	24434	1.0
11212	8974	1.0
11212	7463	1.0
11212	11275	1.0
11212	18622	1.0
11212	17642	1.0
20903	1249	1.0
20903	20828	1.0
9021	1249	1.0
26293	22669	1.0
6030	7192	1.0
12057	11545	1.0
12057	5947	1.0
5425	10964	1.0
5425	4615	1.0
25356	25364	1.0
25356	25339	1.0
25356	25328	1.0
25356	25359	1.0
25356	25343	1.0
25356	25346	1.0
25356	25336	1.0
25356	22806	1.0
14486	1249	1.0
14486	5861	1.0
18674	1249	1.0
5426	21426	1.0
5426	17899	1.0
5426	800	1.0
14487	2039	1.0
25955	24209	1.0
16870	1249	1.0
16870	13161	1.0
16239	13519	1.0
9022	13864	1.0
12058	5213	1.0
12058	6569	1.0
12058	11495	1.0
12058	15183	1.0
12058	13451	1.0
12058	9888	1.0
2229	8572	1.0
2229	18356	1.0
12775	14782	1.0
12775	10425	1.0
12775	19502	1.0
12775	4990	1.0
12775	13996	1.0
12775	15358	1.0
5427	1249	1.0
5427	2890	1.0
16930	17566	1.0
19729	1249	1.0
10641	4479	1.0
11213	2737	1.0
11213	6118	1.0
11213	12929	1.0
22609	24814	1.0
22609	24810	1.0
22609	24807	1.0
2230	3063	1.0
2230	6247	1.0
2230	68	1.0
2230	4599	1.0
2230	9807	1.0
18676	14868	1.0
18676	17395	1.0
22228	2039	1.0
22228	21952	1.0
22228	25158	1.0
25359	25364	1.0
25359	25351	1.0
25359	25327	1.0
25359	25352	1.0
25359	25354	1.0
25359	25336	1.0
25359	25346	1.0
25360	25351	1.0
25360	25327	1.0
25360	25352	1.0
25360	25354	1.0
25360	25336	1.0
25360	25346	1.0
25361	25351	1.0
25361	25327	1.0
25361	25352	1.0
25361	25354	1.0
25361	25346	1.0
25361	25336	1.0
2232	15347	1.0
2232	16637	1.0
2232	17836	1.0
2232	14834	1.0
2232	3757	1.0
2232	18944	1.0
2232	19096	1.0
2232	3559	1.0
2232	16460	1.0
2232	12490	1.0
12060	14610	1.0
12060	18655	1.0
12060	1683	1.0
9023	8511	1.0
9023	2140	1.0
25362	25351	1.0
25362	25327	1.0
25362	25352	1.0
25362	25354	1.0
25362	25336	1.0
9024	1297	1.0
9024	1249	1.0
9024	6367	1.0
9024	12651	1.0
9024	11143	1.0
9024	10930	1.0
14488	17527	1.0
14488	5451	1.0
5429	6372	1.0
5429	7431	1.0
5429	14760	1.0
5429	1592	1.0
5429	2792	1.0
5429	13884	1.0
5429	14035	1.0
2233	532	1.0
2233	2039	1.0
14489	21453	1.0
12061	4599	1.0
14490	5477	1.0
1093	482	1.0
9025	18661	1.0
9025	16610	1.0
9025	520	1.0
9025	19618	1.0
9025	17804	1.0
9025	3239	1.0
9025	11862	1.0
9025	14040	1.0
9025	1641	1.0
9025	10935	1.0
9025	16744	1.0
9025	12105	1.0
9025	13306	1.0
9025	8942	1.0
9025	4680	1.0
9026	4374	1.0
14491	14073	1.0
12062	3388	1.0
12062	21677	1.0
12063	13826	1.0
12063	9539	1.0
5430	10974	1.0
25364	25351	1.0
25364	25327	1.0
25364	25352	1.0
25364	25354	1.0
16872	21278	1.0
16872	17326	1.0
16872	14512	1.0
14492	8486	1.0
5970	538	1.0
5970	4873	1.0
5970	2039	1.0
9027	12859	1.0
9027	13865	1.0
9027	6335	1.0
9027	12679	1.0
9027	13644	1.0
9027	5214	1.0
9027	2526	1.0
9027	2951	1.0
9027	19418	1.0
25017	25080	1.0
25017	25792	1.0
25017	25791	1.0
25017	25794	1.0
25017	25793	1.0
2235	296	1.0
2235	8659	1.0
10223	4246	1.0
10223	19907	1.0
10223	4065	1.0
10223	6890	1.0
10223	2919	1.0
2236	2064	1.0
2236	19668	1.0
2236	3983	1.0
2236	1126	1.0
2236	2149	1.0
2236	9052	1.0
2236	18419	1.0
2236	22054	1.0
2236	22572	1.0
2236	10522	1.0
25794	25792	1.0
25794	25791	1.0
25794	25080	1.0
25794	25793	1.0
25794	25017	1.0
9028	1249	1.0
9028	14813	1.0
9028	10955	1.0
19203	1249	1.0
25365	25352	1.0
25365	25351	1.0
25365	25327	1.0
23632	1249	1.0
23632	21801	1.0
23632	24369	1.0
26027	1249	1.0
2237	11907	1.0
2237	11073	1.0
2237	10194	1.0
20704	2312	1.0
20704	21035	1.0
5432	2455	1.0
5432	825	1.0
5432	2039	1.0
5432	4599	1.0
5432	2107	1.0
5432	18360	1.0
23274	3770	1.0
23274	13528	1.0
